file_name	mention_text	candidate_entity_iri	candidate_entity_label	candidate_entity_aliases	confidence
PMC7316511	muscle 9	FBbt:00000609	muscle cell of A1-7 dorsal oblique muscle 1	A1-7 DO1,FBbt:00000609,A1-7 deo4,A1-7 dorsal external oblique 4,abdominal dorsal oblique muscle 1,muscle 9,muscle 9 - dorsal external oblique	1.0
PMC7316511	nervous system	FBbt:00001911	embryonic/larval nervous system	larval nervous system,FBbt:00001911	0.9345785975456238
PMC7316511	neuromuscular junctions	FBbt:00005142	neuromuscular junction	NMJ,FBbt:00005142	0.8982986807823181
PMC7316511	neuron	FBbt:00001564	U neuron	U motor neuron,FBbt:00001564,U/CQ neuron	1.0
PMC7316511	never	FBbt:00003122	lever of abdominal spiracle	lever,FBbt:00003122	0.8765758872032166
PMC7316511	peptidergic	FBbt:00004101	peptidergic neuron	peptinergic neuron,FBbt:00004101	0.9724152088165283
PMC7316511	pharyngeal	FBbt:00001867	pharyngeal bar	T rib,FBbt:00001867,T-bar,pharyngeal rib,pharyngeal ridge	0.9014114141464233
PMC7316511	Pharyngeal	FBbt:00001867	pharyngeal bar	T rib,FBbt:00001867,T-bar,pharyngeal rib,pharyngeal ridge	0.9014114141464233
PMC7316511	pharyngeal motor neuron	FBbt:00004023	proboscis muscle 11 dorsal motor neuron	MN11,FBbt:00004023,cibarial pump muscle 11 motor neuron,cibarial pump muscle neuron,pharyngeal motor neuron,proboscis motor neuron mn11D,procurrent nerve	1.0
PMC7316511	pharyngeal motor neurons	FBbt:00004023	proboscis muscle 11 dorsal motor neuron	MN11,FBbt:00004023,cibarial pump muscle 11 motor neuron,cibarial pump muscle neuron,pharyngeal motor neuron,proboscis motor neuron mn11D,procurrent nerve	0.88468337059021
PMC7316511	pharyngeal neuron	FBbt:00004023	proboscis muscle 11 dorsal motor neuron	MN11,FBbt:00004023,cibarial pump muscle 11 motor neuron,cibarial pump muscle neuron,pharyngeal motor neuron,proboscis motor neuron mn11D,procurrent nerve	0.8903353810310364
PMC7316511	pharyngeal’	FBbt:00001867	pharyngeal bar	T rib,FBbt:00001867,T-bar,pharyngeal rib,pharyngeal ridge	0.8949143290519714
PMC7316511	pharynx	FBbt:00001866	embryonic/larval pharynx	larval pharynx,FBbt:00001866	0.9167192578315735
PMC7316511	pivots	FBbt:00047156	larval maxillary posterior intermediate commissure	larval S2 posterior intermediate commissure,FBbt:00047156,pIMX	1.0
PMC7316511	plot rostrum	FBbt:00004540	rostrum	basiproboscis,FBbt:00004540	0.862320601940155
PMC7316511	plots	FBbt:00007083	adult posterior lateral fascicle	PLF,FBbt:00007083,p l fasc	1.0
PMC7316511	proboscis	FBbt:00003272	muscle cell of proboscis muscle 9	cibarial muscle 9,FBbt:00003272,lateral pharyngeal muscle,proboscis muscle m9,protractor of fulcrum,protractor of rostrum,retractor of fulcrum,rostral protractor,rostrum protractor muscle	0.863474428653717
PMC7316511	Proboscis	FBbt:00003272	muscle cell of proboscis muscle 9	cibarial muscle 9,FBbt:00003272,lateral pharyngeal muscle,proboscis muscle m9,protractor of fulcrum,protractor of rostrum,retractor of fulcrum,rostral protractor,rostrum protractor muscle	0.863474428653717
PMC7316511	proboscis joint	FBbt:00051174	proboscis joint	adult proboscis joint,FBbt:00051174,proboscis articulation	1.0
PMC7316511	proboscis joints	FBbt:00051174	proboscis joint	adult proboscis joint,FBbt:00051174,proboscis articulation	0.9774217009544373
PMC7316511	proboscis motor	FBbt:00111298	proboscis muscle 9 motor neuron	E49 motor neuron,FBbt:00111298,cibarial pump muscle 9 motor neuron,proboscis motor neuron mn9	0.9394237995147705
PMC7316511	proboscis muscle	FBbt:00003272	muscle cell of proboscis muscle 9	cibarial muscle 9,FBbt:00003272,lateral pharyngeal muscle,proboscis muscle m9,protractor of fulcrum,protractor of rostrum,retractor of fulcrum,rostral protractor,rostrum protractor muscle	1.0
PMC7316511	proboscis muscles	FBbt:00003272	muscle cell of proboscis muscle 9	cibarial muscle 9,FBbt:00003272,lateral pharyngeal muscle,proboscis muscle m9,protractor of fulcrum,protractor of rostrum,retractor of fulcrum,rostral protractor,rostrum protractor muscle	0.8884993195533752
PMC7316511	proboscis ventral	FBbt:00004028	adult labial nerve	LN,FBbt:00004028,LbN,LbNv,labellar nerve,maxillar labellar nerve,maxillar labial nerve,maxillary-labial nerve,ventral proboscis nerve	0.8820376396179199
PMC7316511	proximal	FBbt:00048292	proximal larval optic neuropil	LONp,FBbt:00048292,proximal LON	0.9270682334899902
PMC7316511	pseudotrachea	FBbt:00004164	pseudotrachea	pseudotracheal ridge,FBbt:00004164,pseudotracheal row	1.0
PMC7316511	Raw:	FBbt:00100211	cell body rind of adult antennal lobe	cortex of antennal lobe,FBbt:00100211,rAL	0.8900523781776428
PMC7316511	rostrum	FBbt:00004540	rostrum	basiproboscis,FBbt:00004540	0.9999999403953552
PMC7316511	rostrum joint	FBbt:00051175	head-rostrum joint	head-basiproboscis joint,FBbt:00051175,proximal joint of proboscis,rostrum joint	1.0
PMC7316511	rostrum pivots	FBbt:00004540	rostrum	basiproboscis,FBbt:00004540	0.9238259792327881
PMC7316511	rostrum protractor’s mn9	FBbt:00003272	muscle cell of proboscis muscle 9	cibarial muscle 9,FBbt:00003272,lateral pharyngeal muscle,proboscis muscle m9,protractor of fulcrum,protractor of rostrum,retractor of fulcrum,rostral protractor,rostrum protractor muscle	0.9218165278434753
PMC7316511	rostrum retractor muscles	FBbt:00003262	muscle cell of proboscis muscle 1	lateral labial adductor muscle,FBbt:00003262,proboscis muscle m1,retractor of rostrum,rostrum retractor muscle	0.9156006574630737
PMC7316511	rostrum retractors	FBbt:00003262	muscle cell of proboscis muscle 1	lateral labial adductor muscle,FBbt:00003262,proboscis muscle m1,retractor of rostrum,rostrum retractor muscle	0.8983759880065918
PMC7316511	salivary	FBbt:00003134	salivary pump	Syr,FBbt:00003134,salivary valve	0.8530030250549316
PMC7316511	secondary	FBbt:00047096	secondary neuron	adult-specific neuron,FBbt:00047096,postembryonic neuron	0.9600140452384949
PMC7316511	segment	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9999999403953552
PMC7316511	segments	FBbt:00111027	adult thoracic neuromere	TG segment,FBbt:00111027,adult thoracic ganglion segment	0.9221962094306946
PMC7316511	SEZ	FBbt:00051068	subesophageal zone	SEZ,FBbt:00051068,subesophageal ganglion	1.0
PMC7316511	sub(o)esophageal ganglion	FBbt:00004013	gnathal ganglion	GNG,FBbt:00004013,SEG,SOG,subesophageal ganglion,suboesophageal ganglion	0.9342266917228699
PMC7316511	subesophageal	FBbt:00047356	adult subesophageal lateral glial cell	SLG,FBbt:00047356,SLN,doublesex-expressing Subesophageal Lateral Neuron,dsx-SLN,dsx-expressing Subesophageal Lateral Neuron,subesophageal lateral neuron	0.9023123383522034
PMC7316511	subesophageal zone	FBbt:00051068	subesophageal zone	SEZ,FBbt:00051068,subesophageal ganglion	0.9999999403953552
PMC7316511	synaptic	FBbt:00005815	dense body	NMJ synaptic ribbon,FBbt:00005815	0.9042073488235474
PMC7316511	tip	FBbt:00110197	V3 segment of the vertical lobe	MB-V3,FBbt:00110197,larval UVL,larval upper vertical lobe,tip	1.0
PMC7316511	TNT	FBbt:00001996	larval transverse nerve	TN,FBbt:00001996	0.8636366724967957
PMC7316511	Type I	FBbt:00049368	adult lateral horn PD2a1 neuron	LHPD2a1,FBbt:00049368,ML9,adult LHPD2a1 neuron,adult PD2a1 neuron,adult posterior dorsal tract 2 neuron a1,type I	0.9999998807907104
PMC7316511	type II	FBbt:00049362	adult lateral horn AV6a1 neuron	L11,FBbt:00049362,L12,LHAV6a1,adult AV6a1 neuron,adult LHAV6a1 neuron,adult anterior ventral tract 6 neuron a1,type II	1.0
PMC7316511	valve	FBbt:00001677	embryonic/larval ostium	embryonic/larval ostia,FBbt:00001677,larval ostia,lateral valve	0.8558350205421448
PMC7316511	ventral nervous systems	FBbt:00005097	ventral nerve cord	ventral nervous system,FBbt:00005097	0.8982399702072144
PMC7316511	ventral proboscis nerves	FBbt:00004028	adult labial nerve	LN,FBbt:00004028,LbN,LbNv,labellar nerve,maxillar labellar nerve,maxillar labial nerve,maxillary-labial nerve,ventral proboscis nerve	0.8894410729408264
PMC7316511	water	FBbt:00058155	water-sensing neuron	W GRN,FBbt:00058155,W cell,water neuron	0.9075541496276855
